11.04.2013 16:02	ISIM-415-2	56.2152	57.1174	-65	Korjik&Pechenka	46.5095	55.9016	-53	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:02	ISIM-415-2	56.2152	57.1174	-65	Korjik&Pechenka	46.5095	55.9016	-53	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:02	ISIM-415-2	56.2152	57.1174	-65	Korjik&Pechenka	46.5095	55.9016	-79	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-61	Korjik&Pechenka	46.5095	55.9016	-68	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-61	Korjik&Pechenka	46.5095	55.9016	-68	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-62	Korjik&Pechenka	46.5095	55.9016	-68	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-62	Korjik&Pechenka	46.5095	55.9016	-68	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-52	Korjik&Pechenka	46.5095	55.9016	-73	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-52	Korjik&Pechenka	46.5095	55.9016	-73	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-44	Korjik&Pechenka	46.5095	55.9016	-70	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:10	ISIM-415-2	56.2152	57.1174	-44	Korjik&Pechenka	46.5095	55.9016	-70	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:11	ISIM-415-2	56.2152	57.1174	-55	Korjik&Pechenka	46.5095	55.9016	-64	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:11	ISIM-415-2	56.2152	57.1174	-55	Korjik&Pechenka	46.5095	55.9016	-64	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:11	ISIM-415-2	56.2152	57.1174	-49	Korjik&Pechenka	46.5095	55.9016	-60	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:11	ISIM-415-2	56.2152	57.1174	-49	Korjik&Pechenka	46.5095	55.9016	-60	63.0	0.0	63.0	0.0	63.0	57.0
11.04.2013 16:11	ISIM-415-2	56.2152	57.1174	-51	Korjik&Pechenka	46.5095	55.9016	-66	63.0	0.0	63.0	0.0	63.0	57.0
